Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed,
Tengah,1991,12,6,26,,,,23,24.5,22.3,5.8,,
Tengah,1991,12,7,38.5,,,,23,24.5,22,8.2,,
Tengah,1991,12,8,1.6,,,,24.2,26.7,22.5,8.9,,
Tengah,1991,12,9,0.1,,,,24.8,27.4,22,8,,
Tengah,1991,12,10,1.3,,,,24.5,27.7,22.9,8.7,,
Tengah,1991,12,11,0,,,,26.4,32.1,21.5,7.9,,
Tengah,1991,12,12,21.4,,,,26.2,32.2,23.4,4.7,,
Tengah,1991,12,13,0,,,,26.9,31.4,23.7,9,,
Tengah,1991,12,14,11.2,,,,26.4,31.2,23.1,12,,
Tengah,1991,12,15,47.7,,,,24.6,26.2,22.7,4.3,,
Tengah,1991,12,16,1.6,,,,25.9,29.6,22.9,7.4,,
Tengah,1991,12,17,2.9,,,,25.9,30.5,22.6,8,,
Tengah,1991,12,18,9.2,,,,26,32.6,23.2,7.6,,
Tengah,1991,12,19,1.7,,,,25.5,28.6,23.7,8.5,,
Tengah,1991,12,20,13.7,,,,24.6,27,23.5,9.2,,
Tengah,1991,12,21,5.8,,,,25,28.9,23.1,8.1,,
Tengah,1991,12,22,77.2,,,,24.7,27.7,23.1,5.8,,
Tengah,1991,12,23,45.7,,,,24.5,29.1,22.8,7.3,,
Tengah,1991,12,24,0,,,,25.9,31.9,22.5,4.6,,
Tengah,1991,12,25,1.3,,,,26.5,31.7,23.4,8.1,,
Tengah,1991,12,26,42.8,,,,24.9,29.1,22.9,6.3,,
Tengah,1991,12,27,36.5,,,,26.1,33,22.5,7.6,,
Tengah,1991,12,28,8.6,,,,25.5,31.9,23.1,7.4,,
Tengah,1991,12,29,9.9,,,,24.7,27.6,22.5,9.6,,
Tengah,1991,12,30,10.2,,,,25.5,32.7,22.7,5.7,,
Tengah,1991,12,31,32.5,,,,25.1,30.5,22.6,9,,
Tengah,1992,1,1,0,,,,25.7,31.1,21.9,8.7,,
Tengah,1992,1,2,14,,,,25.7,31.7,22.5,7.7,,
Tengah,1992,1,3,14.5,,,,25.6,31.2,22.9,6.7,,
Tengah,1992,1,4,0.3,,,,26.1,31.7,23.1,5.2,,
Tengah,1992,1,5,0,,,,27.2,33.2,23.4,5.7,,
Tengah,1992,1,6,0,,,,27.3,32.4,24,7.9,,
Tengah,1992,1,7,0,,,,27,32.7,23.2,9.4,,
Tengah,1992,1,8,0,,,,27.1,32.7,22.8,9.7,,
Tengah,1992,1,9,0,,,,27,33.1,22,10.1,,
Tengah,1992,1,10,0,,,,27.2,32.7,22.8,9.9,,
Tengah,1992,1,11,0,,,,27.3,33,22.9,11,,
Tengah,1992,1,12,1.2,,,,25.4,29.1,23.5,10.9,,
Tengah,1992,1,13,0.2,,,,26.5,32.4,22.1,10.8,,
Tengah,1992,1,14,0,,,,26.9,33.1,21.5,11.7,,
Tengah,1992,1,15,4.7,,,,25.5,30.3,23.1,11.8,,
Tengah,1992,1,16,61.1,,,,24.8,29.3,22.5,11,,
Tengah,1992,1,17,7.4,,,,24.7,28.8,22.5,9.6,,
Tengah,1992,1,18,2.4,,,,25.2,29,22.7,9.1,,
Tengah,1992,1,19,0,,,,26.1,31.5,22.4,9.7,,
Tengah,1992,1,20,0,,,,26.2,31.5,22.2,10,,
Tengah,1992,1,21,0,,,,26.1,31.4,22,12.2,,
Tengah,1992,1,22,0,,,,26.6,32.1,22.3,11.2,,
Tengah,1992,1,23,1.6,,,,26.2,31.3,22.9,9.8,,
Tengah,1992,1,24,0,,,,27.2,33.1,22.3,11.4,,
Tengah,1992,1,25,0,,,,27.1,32.7,22.2,7.6,,
Tengah,1992,1,26,0,,,,27.2,32,23.9,10.1,,
Tengah,1992,1,27,19.4,,,,26.3,30,23.8,11.5,,
Tengah,1992,1,28,0,,,,26.4,31.5,23,13.7,,
Tengah,1992,1,29,0,,,,27,31.4,23.5,10.9,,
Tengah,1992,1,30,0.6,,,,27,32.6,23.4,10.1,,
Tengah,1992,1,31,0,,,,27.1,33,22.8,10.4,,
Tengah,1992,2,1,0.6,,,,26.6,32.6,23.1,9.1,,
Tengah,1992,2,2,0,,,,27.4,32.9,23.3,10.9,,
Tengah,1992,2,3,0,,,,26.9,31,23.1,7.3,,
Tengah,1992,2,4,44.1,,,,25.7,31.7,23.4,9,,
Tengah,1992,2,5,0,,,,26.2,29.9,23.5,7.5,,
Tengah,1992,2,6,0,,,,27.2,33.2,22.7,8.4,,
Tengah,1992,2,7,0,,,,27.5,33.6,22.5,9.3,,
Tengah,1992,2,8,10.6,,,,26.1,32.4,24,8.2,,
Tengah,1992,2,9,0,,,,27.2,33.7,22.7,8.8,,
Tengah,1992,2,10,2.3,,,,27.1,32.8,23.5,5.7,,
Tengah,1992,2,11,0,,,,26.7,32.2,23.5,10.2,,
Tengah,1992,2,12,31,,,,26.5,32.9,22.5,9.1,,
Tengah,1992,2,13,8.4,,,,26.2,32.3,23.1,6.3,,
Tengah,1992,2,14,0.5,,,,27.4,33.3,23,7.5,,
Tengah,1992,2,15,0,,,,27.8,33.4,23.5,7.1,,
Tengah,1992,2,16,0,,,,28.3,34,24.2,7.7,,
Tengah,1992,2,17,7.2,,,,25.9,30.7,23.4,9.1,,
Tengah,1992,2,18,0,,,,26.6,32.3,21.5,7.1,,
Tengah,1992,2,19,0,,,,27.5,32.6,24.1,6.8,,
Tengah,1992,2,20,83.3,,,,25.8,32.6,21,8.1,,
Tengah,1992,2,21,0,,,,27.1,33.1,22.8,10.1,,
Tengah,1992,2,22,0,,,,27,32.4,22.5,12,,
Tengah,1992,2,23,0,,,,26.9,32.1,22.3,8.7,,
Tengah,1992,2,24,0,,,,27,32.2,22.9,12.7,,
Tengah,1992,2,25,0,,,,26.8,30.2,23.5,11.5,,
Tengah,1992,2,26,0,,,,27.4,32.6,23.9,10.8,,
Tengah,1992,2,27,0,,,,27.3,32.7,23.5,8.2,,
Tengah,1992,2,28,0,,,,27.9,32.9,24.4,8.7,,
Tengah,1992,2,29,0.6,,,,27.3,32.8,24.2,8.2,,
Tengah,1992,3,1,0.5,,,,26.6,32.4,23,8.4,,
Tengah,1992,3,2,0,,,,27,32.3,22.3,6.8,,
Tengah,1992,3,3,0,,,,27.8,33.9,23.4,6.7,,
Tengah,1992,3,4,5.1,,,,28,34.4,24,8.4,,
Tengah,1992,3,5,0,,,,26.9,30,24.2,9.5,,
Tengah,1992,3,6,39.7,,,,25.8,32.1,22.4,6.6,,
Tengah,1992,3,7,0.4,,,,25.6,32.5,22.4,7.3,,
Tengah,1992,3,8,41.9,,,,24.8,31.7,23,8.4,,
Tengah,1992,3,9,63.8,,,,25.3,33.2,21.5,9.3,,
Tengah,1992,3,10,0,,,,26.7,32.9,21.9,6.5,,
Tengah,1992,3,11,0,,,,27.1,32.6,22,7.8,,
Tengah,1992,3,12,59.7,,,,26,33.2,22.9,9,,
Tengah,1992,3,13,0,,,,27.2,33.2,22.4,7.9,,
Tengah,1992,3,14,4.9,,,,26,32.9,23.5,5.1,,
Tengah,1992,3,15,9,,,,26.1,31.9,24.1,8.2,,
Tengah,1992,3,16,4.5,,,,27.1,34.4,22.6,8,,
Tengah,1992,3,17,0,,,,28,33.9,23.3,8.9,,
Tengah,1992,3,18,0,,,,28.1,32.7,23,9.8,,
Tengah,1992,3,19,0,,,,28.3,33.4,24,8.8,,
Tengah,1992,3,20,0,,,,28.3,33.4,24.3,10.4,,
Tengah,1992,3,21,3,,,,28.1,32.7,24.3,9.7,,
Tengah,1992,3,22,0,,,,28.6,33.5,24.4,10.7,,
Tengah,1992,3,23,0,,,,29,33.7,25.7,9.9,,
Tengah,1992,3,24,0,,,,28.2,33.4,24.5,9.3,,
Tengah,1992,3,25,0,,,,28.5,33.7,25.3,6.9,,
Tengah,1992,3,26,0,,,,29,34.8,24.7,6.9,,
Tengah,1992,3,27,0,,,,28.9,33.4,25.1,6,,
Tengah,1992,3,28,0,,,,28.8,34.6,24.6,5.9,,
Tengah,1992,3,29,29,,,,26.8,33.4,23,6.3,,
Tengah,1992,3,30,1.2,,,,27.4,32.1,23.6,5.1,,
Tengah,1992,3,31,0,,,,28.2,33.3,23.8,8.5,,
Tengah,1992,4,1,0,,,,28.2,33.8,24.5,6.7,,
Tengah,1992,4,2,0.5,,,,27.7,33.6,24.6,6.8,,
Tengah,1992,4,3,0.8,,,,27.2,33,23.7,4.5,,
Tengah,1992,4,4,2.1,,,,27.3,32,24.3,6.6,,
Tengah,1992,4,5,6.8,,,,27.8,32.4,24.2,5.8,,
Tengah,1992,4,6,0,,,,27.2,33.4,23.8,8.4,,
Tengah,1992,4,7,0,,,,27.9,33.7,23.7,6.7,,
Tengah,1992,4,8,49,,,,26.8,34.8,24,6.6,,
Tengah,1992,4,9,0,,,,27.4,34.9,22.8,8.7,,
Tengah,1992,4,10,0,,,,27.9,33.3,23.5,7.9,,
Tengah,1992,4,11,0,,,,28.2,32.9,24.5,7.7,,
Tengah,1992,4,12,0,,,,28,32.1,25,3.8,,
Tengah,1992,4,13,0,,,,28.7,33.8,25.1,5.7,,
Tengah,1992,4,14,0,,,,27.6,33.7,24.1,5.4,,
Tengah,1992,4,15,34.3,,,,27,34.2,23.8,6,,
Tengah,1992,4,16,0,,,,28.6,34.9,24.1,5.5,,
Tengah,1992,4,17,40.7,,,,27.2,33.8,22.7,8,,
Tengah,1992,4,18,8,,,,26.7,33.1,24.2,6.5,,
Tengah,1992,4,19,31.5,,,,26.5,33.6,24.4,7.9,,
Tengah,1992,4,20,0,,,,28.1,33.9,24.1,8.2,,
Tengah,1992,4,21,0,,,,28.8,34.5,24.6,5.9,,
Tengah,1992,4,22,0,,,,28.9,33.9,24.8,8.7,,
Tengah,1992,4,23,8.1,,,,28.7,34.6,23.7,8,,
Tengah,1992,4,24,0,,,,28.1,34.7,24.1,7.2,,
Tengah,1992,4,25,23.3,,,,26.5,33.4,24,8.5,,
Tengah,1992,4,26,18,,,,25.9,31.4,23.9,8.4,,
Tengah,1992,4,27,1.4,,,,27.1,32.1,24,3.6,,
Tengah,1992,4,28,2.6,,,,27.8,34.4,24.5,6.8,,
Tengah,1992,4,29,17.2,,,,26.2,31,23.9,7.8,,
Tengah,1992,4,30,0,,,,28.1,32.9,23.5,6.6,,
Tengah,1992,5,1,11.4,,,,27.1,32.5,23.5,7.4,,
Tengah,1992,5,2,13.8,,,,27,33.6,23.8,7.2,,
Tengah,1992,5,3,39.1,,,,26,32,22.9,11.2,,
Tengah,1992,5,4,0,,,,28.2,34,23.4,8.5,,
Tengah,1992,5,5,57.6,,,,26.4,31,23,5,,
Tengah,1992,5,6,6.8,,,,27.6,33.3,24.1,7,,
Tengah,1992,5,7,1.6,,,,27,30.5,23.4,8.6,,
Tengah,1992,5,8,0,,,,28.3,32.7,24.6,11.7,,
Tengah,1992,5,9,0,,,,27.7,31.6,24.5,8.7,,
Tengah,1992,5,10,0,,,,28.3,33,25,8.7,,
Tengah,1992,5,11,3.4,,,,27.2,30.9,24.6,11.3,,
Tengah,1992,5,12,46.9,,,,26.5,33.3,22.8,6.9,,
Tengah,1992,5,13,20,,,,26,33.9,23.2,5.8,,
Tengah,1992,5,14,4.4,,,,25.9,32.1,23.5,5.7,,
Tengah,1992,5,15,0,,,,27.6,32.9,22.9,9.5,,
Tengah,1992,5,16,0.1,,,,28.3,33.5,25,6.2,,
Tengah,1992,5,17,3.9,,,,27.2,32.1,24.3,2.8,,
Tengah,1992,5,18,0,,,,28.8,34,24.7,7.1,,
Tengah,1992,5,19,0,,,,28.9,33.3,25.1,5.8,,
Tengah,1992,5,20,7.1,,,,27.5,33.8,24.3,5.2,,
Tengah,1992,5,21,40,,,,26.5,31.6,23.1,5.2,,
Tengah,1992,5,22,0,,,,27.8,33,24.1,6.7,,
Tengah,1992,5,23,46.5,,,,26.6,31.4,21.7,8.1,,
Tengah,1992,5,24,0,,,,27.4,32.7,23.7,6.4,,
Tengah,1992,5,25,0,,,,27.9,32.7,23.5,10.3,,
Tengah,1992,5,26,0,,,,28.6,33.4,24.9,7.9,,
Tengah,1992,5,27,0,,,,28,32.9,24.2,7,,
Tengah,1992,5,28,42.5,,,,26.9,33.6,23.7,9.5,,
Tengah,1992,5,29,0,,,,27.5,32.6,23.5,7.1,,
Tengah,1992,5,30,0,,,,27.8,32.8,24,6.6,,
Tengah,1992,5,31,0.2,,,,28.2,33.3,24.4,6.7,,
Tengah,1992,6,1,0.5,,,,27.5,31,24.1,7.7,,
Tengah,1992,6,2,0,,,,28.7,33.7,23.6,8.5,,
Tengah,1992,6,3,10.9,,,,28.2,32.6,24.3,7.6,,
Tengah,1992,6,4,7.4,,,,27.3,31.7,24.4,5.5,,
Tengah,1992,6,5,0,,,,27.8,32.7,23.9,6.4,,
Tengah,1992,6,6,0,,,,27.1,31.2,24.7,14.6,,
Tengah,1992,6,7,0,,,,27.3,32.1,24.9,6.5,,
Tengah,1992,6,8,5,,,,26.1,29.3,24.4,8,,
Tengah,1992,6,9,1.1,,,,26.5,30.2,22.3,8.2,,
Tengah,1992,6,10,0,,,,28,32.4,23.7,9.7,,
Tengah,1992,6,11,10.1,,,,26.9,32.6,24.5,8.3,,
Tengah,1992,6,12,16.1,,,,25.3,28.8,22.9,12.3,,
Tengah,1992,6,13,0,,,,27.7,31.9,24.5,8.8,,
Tengah,1992,6,14,39.5,,,,26.5,32.8,23,7.8,,
Tengah,1992,6,15,36.4,,,,26.9,32.2,23.3,9.7,,
Tengah,1992,6,16,0,,,,27,32.1,22.5,7,,
Tengah,1992,6,17,0,,,,28.8,33,24.1,8.3,,
Tengah,1992,6,18,50.9,,,,25.9,31.2,22.7,6.3,,
Tengah,1992,6,19,14.7,,,,25.2,29,21,9.8,,
Tengah,1992,6,20,0,,,,28.1,32.7,23.4,8.8,,
Tengah,1992,6,21,0,,,,28.8,33.2,24.5,9.6,,
Tengah,1992,6,22,0,,,,29.2,32.8,25,12,,
Tengah,1992,6,23,13.9,,,,27.9,33.3,22.8,11.9,,
Tengah,1992,6,24,1.8,,,,27.4,32.6,23.8,7.6,,
Tengah,1992,6,25,1.7,,,,26.1,31.5,24.2,8.4,,
Tengah,1992,6,26,0,,,,28.3,32.7,23.4,11.2,,
Tengah,1992,6,27,0,,,,28,32.7,24.1,9.8,,
Tengah,1992,6,28,0,,,,28.2,32.4,24.8,10.8,,
Tengah,1992,6,29,0,,,,28.5,32.7,24.6,9.6,,
Tengah,1992,6,30,0,,,,28.5,33.2,23.7,10,,
Tengah,1992,7,1,1,,,,27.8,31.8,24.3,6.6,,
Tengah,1992,7,2,24,,,,27.7,31.9,23.9,9.5,,
Tengah,1992,7,3,1.2,,,,26.1,30.6,23,10.3,,
Tengah,1992,7,4,0,,,,27.3,32.2,22.9,9.6,,
Tengah,1992,7,5,0,,,,27.9,33.8,24.3,7.6,,
Tengah,1992,7,6,11.8,,,,26.6,32.2,23.5,10.7,,
Tengah,1992,7,7,0,,,,26.8,32.8,22.7,6.4,,
Tengah,1992,7,8,0,,,,26.8,32.4,23.1,8.4,,
Tengah,1992,7,9,1.9,,,,26.5,31,22.2,10.4,,
Tengah,1992,7,10,21,,,,25.3,29.9,23.4,10.7,,
Tengah,1992,7,11,7,,,,25.7,30,22.8,6.3,,
Tengah,1992,7,12,29.8,,,,25.6,28.6,23.3,9.1,,
Tengah,1992,7,13,1.6,,,,24.7,27.9,22,10,,
Tengah,1992,7,14,0,,,,27.2,31.8,23.4,8.1,,
Tengah,1992,7,15,5.2,,,,26.2,31.7,23.4,6.3,,
Tengah,1992,7,16,7.7,,,,25.6,31.1,23.1,7.4,,
Tengah,1992,7,17,0.1,,,,26.3,31.9,22.5,8.9,,
Tengah,1992,7,18,32.7,,,,25.3,28.5,22.9,9.7,,
Tengah,1992,7,19,2.9,,,,26.4,28.7,23.9,6.2,,
Tengah,1992,7,20,0,,,,26.8,30.5,23,10.9,,
Tengah,1992,7,21,0,,,,27.9,32.3,23.6,9.1,,
Tengah,1992,7,22,21.9,,,,26.6,31,22.2,10.1,,
Tengah,1992,7,23,37.3,,,,25.1,27.7,20.9,9.2,,
Tengah,1992,7,24,0,,,,27.8,32.3,24.2,10.8,,
Tengah,1992,7,25,0.4,,,,26.1,30.8,24.3,11.6,,
Tengah,1992,7,26,0.7,,,,27,31.4,23.5,10.6,,
Tengah,1992,7,27,1.4,,,,26.8,31.1,23.7,8.1,,
Tengah,1992,7,28,18,,,,24.4,28.7,22.7,11.1,,
Tengah,1992,7,29,21.4,,,,26.4,29.4,23.3,10.8,,
Tengah,1992,7,30,0,,,,26.7,30.5,22,12.5,,
Tengah,1992,7,31,0,,,,27.3,32,22.8,9.3,,
Tengah,1992,8,1,0,,,,26.4,31.1,24.5,9,,
Tengah,1992,8,2,0,,,,27,32.3,23.1,9.7,,
Tengah,1992,8,3,18,,,,25.8,29.6,24,9.3,,
Tengah,1992,8,4,0,,,,27.2,32.3,22.5,8.2,,
Tengah,1992,8,5,0,,,,28.1,32.5,23.8,9.4,,
Tengah,1992,8,6,0,,,,28.2,33,23.6,11.3,,
Tengah,1992,8,7,0,,,,28,33.2,22.6,6.9,,
Tengah,1992,8,8,0,,,,28.1,33.6,22.9,5.7,,
Tengah,1992,8,9,48.5,,,,25.3,29.8,22.4,9.8,,
Tengah,1992,8,10,0,,,,27.6,32,23.7,8.7,,
Tengah,1992,8,11,0,,,,27.2,31.5,24,5.9,,
Tengah,1992,8,12,0,,,,27.4,31.4,23.5,7.3,,
Tengah,1992,8,13,9.3,,,,26,31.8,23.8,10.2,,
Tengah,1992,8,14,0,,,,26.4,31.6,22.4,9.7,,
Tengah,1992,8,15,8.3,,,,26.3,32.1,22.6,10.1,,
Tengah,1992,8,16,12.4,,,,26.4,31,22.6,11,,
Tengah,1992,8,17,0.5,,,,25.5,28.5,22,12,,
Tengah,1992,8,18,0,,,,27.5,31.8,23.8,10.2,,
Tengah,1992,8,19,4.9,,,,26.1,30,23.8,9.3,,
Tengah,1992,8,20,10.3,,,,27.2,31.5,22.7,8.4,,
Tengah,1992,8,21,1.7,,,,27.2,31.4,23.9,5.7,,
Tengah,1992,8,22,0,,,,27.8,32.7,22.6,7.3,,
Tengah,1992,8,23,1.2,,,,27.7,32.5,23.6,8.8,,
Tengah,1992,8,24,0,,,,26.7,30.7,22.7,10.6,,
Tengah,1992,8,25,0,,,,28.3,33.3,24.5,15.5,,
Tengah,1992,8,26,0,,,,27.6,32.6,23.7,12.8,,
Tengah,1992,8,27,0,,,,28.1,32.4,24.4,12.8,,
Tengah,1992,8,28,0,,,,28.7,33.4,24.2,14.8,,
Tengah,1992,8,29,11,,,,28.2,33.2,24.5,14.7,,
Tengah,1992,8,30,0,,,,27.7,33.2,22.4,10,,
Tengah,1992,8,31,0,,,,28.6,34,25,11.7,,
Tengah,1992,9,1,0,,,,28,32.3,24.7,9,,
Tengah,1992,9,2,0.5,,,,27,30.5,24.8,6.5,,
Tengah,1992,9,3,5,,,,28.1,33.3,23.7,13.8,,
Tengah,1992,9,4,0.2,,,,25.7,29.5,22.7,6.8,,
Tengah,1992,9,5,0,,,,28,33.4,23.9,10.3,,
Tengah,1992,9,6,0,,,,26.6,32.5,23.9,7.6,,
Tengah,1992,9,7,0,,,,26.9,32.1,23.4,8.9,,
Tengah,1992,9,8,0,,,,27.4,32.3,24.2,8.4,,
Tengah,1992,9,9,11,,,,25.8,30.6,22,8.6,,
Tengah,1992,9,10,0,,,,27,31.7,23.2,8.9,,
Tengah,1992,9,11,0,,,,27,31.9,23.8,12.6,,
Tengah,1992,9,12,25.4,,,,27,32.4,22.6,9.3,,
Tengah,1992,9,13,0,,,,26.3,30.6,21.9,8.8,,
Tengah,1992,9,14,0,,,,27.9,32.8,23.7,10.6,,
Tengah,1992,9,15,0,,,,27.8,32.4,23.6,11.7,,
Tengah,1992,9,16,28.7,,,,26.2,31,22.2,7,,
Tengah,1992,9,17,0,,,,26.9,31.5,22.4,9.6,,
Tengah,1992,9,18,0.2,,,,27.3,33.1,23.1,7.4,,
Tengah,1992,9,19,0,,,,27,31.4,23.2,10.2,,
Tengah,1992,9,20,0,,,,27.9,32.9,23.8,10.3,,
Tengah,1992,9,21,0,,,,28.2,33.3,24,10.1,,
Tengah,1992,9,22,0,,,,28.3,33.4,24.3,11,,
Tengah,1992,9,23,18.5,,,,26.8,31.7,23.4,9.3,,
Tengah,1992,9,24,23.4,,,,25.7,31.8,23.4,9.7,,
Tengah,1992,9,25,18.7,,,,25.3,31.5,22.6,9,,
Tengah,1992,9,26,27.8,,,,25.6,31.7,22.7,7.7,,
Tengah,1992,9,27,0.6,,,,26.5,33.4,23.4,7,,
Tengah,1992,9,28,10.7,,,,25.5,30.1,23.5,7.1,,
Tengah,1992,9,29,0,,,,26.9,32.1,22.2,11.3,,
Tengah,1992,9,30,0,,,,27.4,33,22.2,9.3,,
Tengah,1992,10,1,3.2,,,,26.9,33.2,24.1,9.3,,
Tengah,1992,10,2,6,,,,26.1,30,23.2,9.5,,
Tengah,1992,10,3,0.8,,,,27.2,32,22.9,9.8,,
Tengah,1992,10,4,16,,,,26.6,30.8,23.1,13.5,,
Tengah,1992,10,5,1.5,,,,25.9,29.7,22.9,9,,
Tengah,1992,10,6,0,,,,27.1,32.2,22.4,10.8,,
Tengah,1992,10,7,0,,,,28,33.4,24,9,,
Tengah,1992,10,8,0.2,,,,26.8,33.5,24.1,11.1,,
Tengah,1992,10,9,19.5,,,,27.5,33,23.7,9.9,,
Tengah,1992,10,10,0.8,,,,26.6,31.3,21.8,12,,
Tengah,1992,10,11,0,,,,27.5,32.5,23.1,14.2,,
Tengah,1992,10,12,5.3,,,,28.4,32.4,24.2,9.5,,
Tengah,1992,10,13,0,,,,27,30.4,22.4,11.1,,
Tengah,1992,10,14,0,,,,28.2,33.1,23.3,9.8,,
Tengah,1992,10,15,0.2,,,,28.4,33.7,23.8,7.6,,
Tengah,1992,10,16,11,,,,28.2,33,24.2,12.6,,
Tengah,1992,10,17,0.1,,,,26.2,32.9,21.7,8.1,,
Tengah,1992,10,18,0,,,,27.5,33.3,23.2,10,,
Tengah,1992,10,19,0,,,,26.6,31,23.2,7.7,,
Tengah,1992,10,20,0,,,,28,34,23.7,7.8,,
Tengah,1992,10,21,0,,,,27.8,33.2,23.4,14.3,,
Tengah,1992,10,22,0,,,,28.7,34.2,24.1,13.1,,
Tengah,1992,10,23,5.7,,,,27.8,32,24.4,9.4,,
Tengah,1992,10,24,10.2,,,,28.7,33.8,25.1,15.2,,
Tengah,1992,10,25,6.9,,,,26.9,30.3,23.4,11.7,,
Tengah,1992,10,26,3.7,,,,27.6,32.4,22.4,12.4,,
Tengah,1992,10,27,38.5,,,,27.1,32.2,23.2,12.4,,
Tengah,1992,10,28,0.9,,,,26.5,30.6,22.7,11.7,,
Tengah,1992,10,29,33.2,,,,27.7,32.4,24.2,15.8,,
Tengah,1992,10,30,26,,,,25.5,29.4,22.5,8.7,,
Tengah,1992,10,31,0.9,,,,26.7,33,22.8,7.6,,
Tengah,1992,11,1,0,,,,25.4,28.5,23.5,6.4,,
Tengah,1992,11,2,0,,,,26.8,33.8,23.2,9.1,,
Tengah,1992,11,3,1.3,,,,26.6,31.5,24.2,10.6,,
Tengah,1992,11,4,3.8,,,,26.7,32.9,22.7,9.4,,
Tengah,1992,11,5,7.7,,,,27.5,32.8,22.8,9.6,,
Tengah,1992,11,6,0,,,,27.3,32.3,23.6,8.1,,
Tengah,1992,11,7,4.7,,,,26.9,31.8,24.5,12.3,,
Tengah,1992,11,8,13.4,,,,27.3,32.4,23.5,8.1,,
Tengah,1992,11,9,0.7,,,,26.1,29.3,23.5,7.2,,
Tengah,1992,11,10,75.9,,,,25.1,29.8,22.3,10.5,,
Tengah,1992,11,11,81,,,,23,24,22.2,8.1,,
Tengah,1992,11,12,0,,,,25.8,32.4,22,7.3,,
Tengah,1992,11,13,0,,,,26,30,23.5,7.7,,
Tengah,1992,11,14,0,,,,26.7,32.8,23,6.9,,
Tengah,1992,11,15,0,,,,27.2,32.7,23.2,8.8,,
Tengah,1992,11,16,0.6,,,,26.3,32.5,23.3,8.6,,
Tengah,1992,11,17,14.8,,,,25.9,32.2,23.4,7.2,,
Tengah,1992,11,18,6,,,,26,33.1,23.4,8.7,,
Tengah,1992,11,19,2.1,,,,25.3,28.7,22.8,8.9,,
Tengah,1992,11,20,25.2,,,,25.8,32.5,22.6,6.9,,
Tengah,1992,11,21,1.5,,,,24.7,26.6,23,6.7,,
Tengah,1992,11,22,19,,,,25.9,32.7,22.8,7.7,,
Tengah,1992,11,23,3.6,,,,25.3,29.2,22.9,8.4,,
Tengah,1992,11,24,16.9,,,,25.2,30,22.9,9.1,,
Tengah,1992,11,25,3,,,,25.6,31.3,23.7,10.4,,
Tengah,1992,11,26,6.8,,,,25,28.3,23.3,10.7,,
Tengah,1992,11,27,0,,,,26,30.8,22.7,10.2,,
Tengah,1992,11,28,0.4,,,,25.6,30.2,22.1,9.9,,
Tengah,1992,11,29,0,,,,26.1,29.2,23.8,14.9,,
Tengah,1992,11,30,15,,,,25.3,28.8,23.4,11.1,,
Tengah,1992,12,1,1,,,,26.2,31.5,22.3,16.1,,
Tengah,1992,12,2,15.9,,,,25.3,30.2,22.4,13.4,,
Tengah,1992,12,3,19.8,,,,24.4,28.3,23,9.4,,
Tengah,1992,12,4,30.5,,,,24.4,27.5,23.2,6.6,,
Tengah,1992,12,5,50.1,,,,23.9,26.9,22.3,6.1,,
Tengah,1992,12,6,12.5,,,,23.2,24.4,22.4,6.4,,
Tengah,1992,12,7,1.7,,,,25.3,31,21.9,13.7,,
Tengah,1992,12,8,2.2,,,,25.5,31.4,22.6,13.4,,
Tengah,1992,12,9,0,,,,25.8,32.6,22.5,9.1,,
Tengah,1992,12,10,1.3,,,,26.7,32,22.6,5.8,,
Tengah,1992,12,11,5.1,,,,26.1,30.3,24.2,7.7,,
Tengah,1992,12,12,7,,,,25.3,30.1,23.7,6.3,,
Tengah,1992,12,13,0.8,,,,26.5,32.2,22.9,9.4,,
Tengah,1992,12,14,4.4,,,,26.5,32.2,23.4,9.9,,
Tengah,1992,12,15,0,,,,26.2,31.6,22.7,12.5,,
Tengah,1992,12,16,2.6,,,,25.5,29.8,23.1,11,,
Tengah,1992,12,17,2.9,,,,24.6,27.4,23.1,7.5,,
Tengah,1992,12,18,4.5,,,,24.6,28.3,22.5,10.2,,
Tengah,1992,12,19,74.6,,,,25,28.6,23.2,7.7,,
Tengah,1992,12,20,38.4,,,,23.9,26.4,22.9,7.1,,
Tengah,1992,12,21,52.8,,,,24.9,31.6,22.1,7.9,,
Tengah,1992,12,22,5.9,,,,25.3,31.4,22.3,8.4,,
Tengah,1992,12,23,0,,,,26.4,31.4,22.4,10.8,,
Tengah,1992,12,24,0.6,,,,26.6,32.2,22.8,10.6,,
Tengah,1992,12,25,0,,,,26.6,31.2,22.7,5.9,,
Tengah,1992,12,26,0,,,,26.5,30.8,24.2,7.6,,
Tengah,1992,12,27,79,,,,25,27.5,22.8,9.7,,
Tengah,1992,12,28,21,,,,25,30.8,22.8,8,,
Tengah,1992,12,29,5.2,,,,24.9,31.2,22.8,7.6,,
Tengah,1992,12,30,0,,,,25.9,30.4,22.5,9.1,,
Tengah,1992,12,31,0.5,,,,25.2,29,22.5,8.6,,
Tengah,1993,1,1,0.1,,,,26,30.7,22.2,12.3,,
Tengah,1993,1,2,0,,,,26.3,31.7,21.9,10.8,,
Tengah,1993,1,3,14.8,,,,25.4,31,22.2,10.1,,
Tengah,1993,1,4,2.8,,,,25.1,29.2,22.5,9.7,,
